NR_ZONA,NR_SECAO,NR_LOCAL_VOTACAO,NM_UE,endereco_geocode,lat,lng
33,45,1074,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,231,1287,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,472,1546,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,184,1392,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,794,2097,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,204,1163,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,167,1171,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,199,1309,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,512,1600,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,304,1449,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,485,1120,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,656,1759,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,519,2356,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,218,1210,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,185,1309,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,344,1074,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,11,1104,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,446,1473,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,339,1406,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,93,1198,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,292,2151,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,297,1309,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,626,1309,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,210,1414,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,330,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,246,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,244,1090,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,51,1058,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,672,1880,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,649,1139,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,706,1970,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,434,1520,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,516,1198,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,135,1139,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,404,1414,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,414,1910,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,563,1309,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,285,1368,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,211,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,91,1112,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,277,1406,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,422,1490,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,354,1422,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,490,1554,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,424,1481,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,85,1066,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,176,1910,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,78,1120,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,39,1031,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,449,1554,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,508,1503,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,216,1279,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,216,1325,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,28,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,436,1457,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,299,1023,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,376,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,242,1244,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,243,1163,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,256,1074,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,413,1481,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,73,1058,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,60,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,401,1171,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,43,1058,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,527,1872,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,292,1368,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,633,1929,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,513,2348,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,487,1600,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,482,1554,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,388,1481,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,39,1139,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,511,2348,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,64,1090,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,319,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,247,1392,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,155,1252,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,302,1449,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,93,1163,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,106,1120,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,315,1465,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,175,1910,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,362,1368,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,1,1015,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,564,2399,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,258,1210,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,151,1155,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,238,1350,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,115,1082,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,789,2089,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,13,1015,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,66,1392,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,511,1490,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,27,1058,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,476,2313,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,611,1538,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,23,1023,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,402,1465,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,22,1120,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,205,1155,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,223,1309,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,303,1449,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,402,2259,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,262,1333,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,247,1228,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,276,1260,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,218,1422,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,565,2399,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,213,1414,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,308,1384,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,60,1066,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,59,1066,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,250,1244,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,62,1066,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,724,1996,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,197,1155,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,64,1066,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,264,1309,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,2,1015,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,250,1384,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,414,1490,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,348,1384,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,569,1759,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,83,1082,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,155,1198,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,390,1171,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,633,1872,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,623,1830,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,482,1155,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,7,1015,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,108,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,459,1589,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,303,1376,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,571,1279,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,172,1171,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,182,1309,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,373,1465,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,83,1139,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,334,1244,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,251,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,701,1961,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,479,1090,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,251,1210,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,235,1155,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,489,1554,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,377,1414,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,132,1104,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,306,1384,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,62,1163,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,294,2151,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,81,1058,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,533,1600,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,16,1112,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,197,1406,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,45,1058,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,26,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,193,1120,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,283,1414,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,286,1406,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,53,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,269,1406,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,538,1180,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,150,1112,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,445,1325,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,769,2062,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,419,2259,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,220,1422,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,33,1139,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,316,1414,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,529,2356,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,423,1449,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,540,1155,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,115,1309,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,452,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,457,1422,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,734,2003,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,798,2097,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,356,1066,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,462,2291,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,771,2062,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,397,1520,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,634,1899,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,676,1929,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,36,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,46,1147,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,160,1350,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,208,1376,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,429,1392,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,44,1074,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,504,2330,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,397,1120,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,6,1015,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,409,1449,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,730,1996,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,570,1910,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,186,1309,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,454,2291,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,280,1317,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,418,1554,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,304,1422,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,300,1449,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,455,1317,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,195,1287,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,104,1252,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,135,1104,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,383,1104,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,168,1155,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,87,1147,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,41,1066,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,115,1139,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,292,1198,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,395,1384,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,74,1082,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,368,1481,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,666,1090,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,590,1163,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,709,1988,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,266,1309,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,141,1333,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,338,1368,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,464,1414,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,673,1171,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,136,1139,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,397,1376,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,491,2321,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,239,1279,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,585,1724,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,300,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,66,1074,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,643,1902,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,265,1309,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,477,1082,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,545,2364,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,384,1554,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,367,1422,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,182,1201,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,90,1074,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,254,1180,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,4,1015,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,213,1104,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,398,2135,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,327,1350,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,613,1104,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,622,1899,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,493,1724,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,166,1171,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,612,1872,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,465,2291,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,686,1961,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,274,1341,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,156,1155,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,147,1180,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,154,1244,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,59,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,168,1171,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,317,1414,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,134,1139,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,88,1090,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,255,1090,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,181,1392,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,580,1899,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,67,1074,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,55,1066,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,8,1104,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,351,1104,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,110,1139,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,146,1112,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,53,1104,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,192,1392,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,311,1392,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,349,1287,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,250,1325,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,149,1112,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,539,2364,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,537,2364,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,300,1066,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,13,1015,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,124,1120,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,474,1384,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,373,1430,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,111,1082,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,509,1660,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,184,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,144,1171,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,42,1058,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,123,1317,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,632,1899,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,353,1279,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,258,1201,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,15,1023,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,63,1090,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,111,1198,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,644,1830,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,344,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,515,1880,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,178,1198,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,125,1090,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,499,1163,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,446,2283,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,417,1171,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,310,1252,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,314,1422,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,302,1252,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,270,1201,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,437,1597,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,233,1350,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,599,1104,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,618,1104,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,393,1406,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,80,1139,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,376,1309,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,348,1414,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,650,1724,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,85,1198,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,180,1201,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,482,2313,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,575,1538,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,181,1201,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,209,1287,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,156,1198,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,101,1104,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,417,1503,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,428,2267,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,391,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,373,1074,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,333,1457,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,226,1163,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,193,1392,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,49,1147,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,113,1180,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,224,1015,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
